DATAFLOW,ASET_ITEMS_RN,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-12-23,INR,964205273970
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-12-23,INR,30846903800000
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-12-23,INR,177876299999.99997
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-12-23,INR,3961948300.000001
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-12-23,INR,14089209700000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-12-23,INR,167238500000
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-12-23,INR,2282047600000
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-12-23,INR,2061155400960
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-12-23,INR,115884740
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-12-23,INR,1280108900000
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-12-23,INR,32130974598390
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-12-23,INR,10736227700000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-12-23,INR,100000.0
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-12-23,INR,100000.0
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-12-16,INR,2258297200000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-12-16,INR,163483100000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-12-16,INR,2094814100000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-12-16,INR,29362637040320
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-12-16,INR,353507670
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-12-16,INR,32120579408930
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-12-16,INR,1154225273970
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-12-16,INR,20000.0
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-12-16,INR,122194200000
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-12-16,INR,30850220933530
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-12-16,INR,1268005773660
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-12-16,INR,14119813300000
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-12-16,INR,10844947700000
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-12-16,INR,2139453148320
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-12-16,INR,125773980
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-12-16,INR,120518846679.99998
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-12-16,INR,2351302510
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-12-16,INR,742161300000
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-12-09,INR,822188300000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-12-09,INR,162368000000
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-12-09,INR,30885833135790
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-12-09,INR,353507600
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-12-09,INR,10549807800000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-12-09,INR,173512882389.99997
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-12-09,INR,28967040963320
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-12-09,INR,2025842663960
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-12-09,INR,121958850
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-12-09,INR,14141488600000.002
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-12-09,INR,86542599999.99998
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-12-09,INR,100000.0
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-12-09,INR,2666381460
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-12-09,INR,2249784600000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-12-09,INR,2087416600000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-12-09,INR,1263528020650
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-12-09,INR,32152027627530
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-12-09,INR,943245273970
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-12-02,INR,160470000000
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-12-02,INR,2992341130
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-12-02,INR,10033370000000.002
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-12-02,INR,123404459790
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-12-02,INR,177350000000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-12-02,INR,353507600
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-12-02,INR,2238620000000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-12-02,INR,2078150000000
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-12-02,INR,2073444241360
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-12-02,INR,1257910000000.0002
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-12-02,INR,30665312428460
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-12-02,INR,127294290
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-12-02,INR,953065273970
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-12-02,INR,31926218510740
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-12-02,INR,28579585239190
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-12-02,INR,14234010000000
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-12-02,INR,819270000000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-12-02,INR,1000000.0
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-11-25,INR,3260765740
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-11-25,INR,2215007700000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-11-25,INR,27790619512599.99
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-11-25,INR,351810410
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-11-25,INR,747905700000
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-11-25,INR,966691575340
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-11-25,INR,4000000.0
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-11-25,INR,30651201200000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-11-25,INR,182486600000.01
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-11-25,INR,2032521099999.99
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-11-25,INR,1926134687699.999
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-11-25,INR,121818930
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-11-25,INR,14205707400000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-11-25,INR,29444901950
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-11-25,INR,9443651900000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-11-25,INR,1230299400000
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-11-25,INR,181736699999.999
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-11-25,INR,31884761332700
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-11-18,INR,31892268365690
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-11-18,INR,27378152627990
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-11-18,INR,126815100000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-11-18,INR,179059450490
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-11-18,INR,975331575340
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-11-18,INR,2215350400000
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-11-18,INR,1772913453670
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-11-18,INR,3570456660
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-11-18,INR,613582800000
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-11-18,INR,132251580
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-11-18,INR,350000000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-11-18,INR,2036290949510
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-11-18,INR,4000000.0
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-11-18,INR,14194791800000.002
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-11-18,INR,9194966800000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-11-18,INR,1232581350490
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-11-18,INR,56829978330
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-11-18,INR,30656116614240
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-11-11,INR,131723440
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-11-11,INR,126815100000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-11-11,INR,26603500300000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-11-11,INR,45760599999.99999
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-11-11,INR,14188778100000
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-11-11,INR,8535526000000
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-11-11,INR,30721783787910.004
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-11-11,INR,2176560399999.9998
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-11-11,INR,3833724210.000001
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-11-11,INR,178277232779.9998
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-11-11,INR,1702504085750
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-11-11,INR,31935192439269.996
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-11-11,INR,545800500000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-11-11,INR,1998283167220
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-11-11,INR,946491575340
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-11-11,INR,37284500000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-11-11,INR,1209574932780
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-11-11,INR,351810410
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-11-04,INR,1152144363250
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-11-04,INR,1845172177980
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-11-04,INR,2081097700000
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-11-04,INR,14070097600000
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-11-04,INR,4116090220.000001
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-11-04,INR,30677319354050
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-11-04,INR,102069290
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-11-04,INR,124597192640
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-11-04,INR,8404359800000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-11-04,INR,45760000000
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-11-04,INR,948571575340
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-11-04,INR,106145300000
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-11-04,INR,31833579786310
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-11-04,INR,619746300000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-11-04,INR,351810000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-11-04,INR,26400830024560
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-11-04,INR,1903404836750
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-11-04,INR,177692863250
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-10-28,INR,2134511300000
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-10-28,INR,127399190
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-10-28,INR,14132075300000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-10-28,INR,1174256800000
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-10-28,INR,1158710000000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-10-28,INR,45540100000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-10-28,INR,26760159014230
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-10-28,INR,630999699999.9999
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-10-28,INR,175655100000.00003
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-10-28,INR,2033110567960
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-10-28,INR,4388399370
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-10-28,INR,8460334300000.001
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-10-28,INR,31817486066009.996
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-10-28,INR,30638836400000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-10-28,INR,350000000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-10-28,INR,21855667960
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-10-28,INR,194575600000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-10-28,INR,1939935700000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-10-21,INR,45540000000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-10-21,INR,26610120002940
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-10-21,INR,14079516200000.002
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-10-21,INR,31893246245640
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-10-21,INR,711606200000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-10-21,INR,350056580
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-10-21,INR,2520537130
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-10-21,INR,1453820000000
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-10-21,INR,2106148900000.0002
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-10-21,INR,7992678700000
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-10-21,INR,133927030
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-10-21,INR,1159998800000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-10-21,INR,1916380700000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-10-21,INR,50919141930.00001
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-10-21,INR,169406800000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-10-21,INR,189768200000.0002
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-10-21,INR,2431642198510
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-10-21,INR,30730726800000
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-10-14,INR,188598300000.0002
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-10-14,INR,45540199999.99999
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-10-14,INR,3118019730
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-10-14,INR,1164527135130
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-10-14,INR,14071814100000
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-10-14,INR,31587556415880.004
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-10-14,INR,350056500
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-10-14,INR,2122944175650
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-10-14,INR,26752405189690
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-10-14,INR,30419911261020
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-10-14,INR,1076060000000
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-10-14,INR,169406800000
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-10-14,INR,753226200000
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-10-14,INR,8448712999999.999
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-10-14,INR,1920196699999.9998
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-10-14,INR,2108795000000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-10-14,INR,78360919150
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-10-14,INR,139017680
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-10-07,INR,3557687960
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-10-07,INR,726756100000
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-10-07,INR,1996309911760
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-10-07,INR,31570619539330
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-10-07,INR,2004196458860
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-10-07,INR,30356374863120
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-10-07,INR,185424488239.9998
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-10-07,INR,27011675891750
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-10-07,INR,958840000000
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-10-07,INR,8728474800000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-10-07,INR,1210686988240
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-10-07,INR,120552910
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-10-07,INR,14097140600000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-10-07,INR,108386202860
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-10-07,INR,164324100000
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-10-07,INR,45540000000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-10-07,INR,350056000
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-10-07,INR,2181734399999.9998
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-09-30,INR,2589875700000
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-09-30,INR,27534721777960
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-09-30,INR,45540100000
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-09-30,INR,14158183899999.998
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-09-30,INR,3853660070.000001
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-09-30,INR,2187651827150
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-09-30,INR,124076170
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-09-30,INR,168280000000
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-09-30,INR,350000000
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-09-30,INR,56105579200
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-09-30,INR,8598891799999.999
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-09-30,INR,685295368380
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-09-30,INR,30134383694120
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-09-30,INR,31293293260640
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-09-30,INR,792170600000
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-09-30,INR,1125205547950
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-09-30,INR,1904580331620
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-09-30,INR,1155056368380
RBI:RBI_ASSET_W_RN(1.0),AI076,N_A,W,2023,2022,0,2022-09-23,INR,45344299999.99999
RBI:RBI_ASSET_W_RN(1.0),AI1101,N_A,W,2023,2022,0,2022-09-23,INR,1907852900000
RBI:RBI_ASSET_W_RN(1.0),AI07,N_A,W,2023,2022,0,2022-09-23,INR,2170686300000
RBI:RBI_ASSET_W_RN(1.0),AI01,N_A,W,2023,2022,0,2022-09-23,INR,1160217300000
RBI:RBI_ASSET_W_RN(1.0),AI06,N_A,W,2023,2022,0,2022-09-23,INR,8690961400000
RBI:RBI_ASSET_W_RN(1.0),AI079,N_A,W,2023,2022,0,2022-09-23,INR,744789200000
RBI:RBI_ASSET_W_RN(1.0),AI03,N_A,W,2023,2022,0,2022-09-23,INR,4194400000
RBI:RBI_ASSET_W_RN(1.0),AI05,N_A,W,2023,2022,0,2022-09-23,INR,123300680
RBI:RBI_ASSET_W_RN(1.0),AI11,N_A,W,2023,2022,0,2022-09-23,INR,1996154600000.0002
RBI:RBI_ASSET_W_RN(1.0),AI072,N_A,W,2023,2022,0,2022-09-23,INR,65152199999.99999
RBI:RBI_ASSET_W_RN(1.0),AI074,N_A,W,2023,2022,0,2022-09-23,INR,1000000.0
RBI:RBI_ASSET_W_RN(1.0),A2,N_A,W,2023,2022,0,2022-09-23,INR,31382953700000
RBI:RBI_ASSET_W_RN(1.0),AI073,N_A,W,2023,2022,0,2022-09-23,INR,1039651599999.9999
RBI:RBI_ASSET_W_RN(1.0),AI10,N_A,W,2023,2022,0,2022-09-23,INR,14141121399999.998
RBI:RBI_ASSET_W_RN(1.0),AI078,N_A,W,2023,2022,0,2022-09-23,INR,275748000000
RBI:RBI_ASSET_W_RN(1.0),AI02,N_A,W,2023,2022,0,2022-09-23,INR,30218539700000.004
RBI:RBI_ASSET_W_RN(1.0),AI1102,N_A,W,2023,2022,0,2022-09-23,INR,88301700000.0002
RBI:RBI_ASSET_W_RN(1.0),A1,N_A,W,2023,2022,0,2022-09-23,INR,26999060259920
