DATAFLOW,AUDST,FREQ,INTER_INVS_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_IPSGS,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_IPSGS,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_IPSGS_OS,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_IPSGS_OS,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB,2025,2024,0,2025-03-31,INR,2276512511950.1
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB,2025,2024,0,2025-03-31,USD,26599374263.6379
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,INR,2276512511950.1
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,USD,26599374263.6379
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG,2025,2024,0,2025-03-31,INR,8797890500000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG,2025,2024,0,2025-03-31,USD,102551839503.186
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG_CL_IMF_OTR_OTH_LNG_TRM,2025,2024,0,2025-03-31,INR,8797890500000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG_CL_IMF_OTR_OTH_LNG_TRM,2025,2024,0,2025-03-31,USD,102551839503.186
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_MAWR,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_MAWR,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS,2025,2024,0,2025-03-31,INR,10382014199664.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS,2025,2024,0,2025-03-31,USD,121289230503.251
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_LNG_TRM,2025,2024,0,2025-03-31,INR,10382014199664.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_LNG_TRM,2025,2024,0,2025-03-31,USD,121289230503.251
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH,2025,2024,0,2025-03-31,INR,6515656664993.76
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH,2025,2024,0,2025-03-31,USD,76116152780.1574
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,INR,6515656664993.76
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,USD,76116152780.1574
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC,2025,2024,0,2025-03-31,INR,3866357534671.18
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC,2025,2024,0,2025-03-31,USD,45173077723.0938
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,INR,3866357534671.18
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,USD,45173077723.0938
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OTH_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OTH_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB__OFC_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB__OFC_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LOANS,2025,2024,0,2025-03-31,INR,21456417211615
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LOANS,2025,2024,0,2025-03-31,USD,250440444270.076
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP,2025,2024,0,2025-03-31,INR,5374255342120.03
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP,2025,2024,0,2025-03-31,USD,62797001943.4133
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_CB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_GG_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS,2025,2024,0,2025-03-31,INR,5374255342120.03
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS,2025,2024,0,2025-03-31,USD,62797001943.4133
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH,2025,2024,0,2025-03-31,INR,5029465342120.03
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH,2025,2024,0,2025-03-31,USD,58768205966.7174
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,INR,5029465342120.03
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,USD,58768205966.7174
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC,2025,2024,0,2025-03-31,INR,344790000000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC,2025,2024,0,2025-03-31,USD,4028795976.69587
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,INR,344790000000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,USD,4028795976.69587
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_SHT_TRM,2025,2024,0,2025-03-31,INR,5374255342120.03
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_SHT_TRM,2025,2024,0,2025-03-31,USD,62797001943.4133
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_SDR,2025,2024,0,2025-03-31,INR,1877350283600.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_SDR,2025,2024,0,2025-03-31,USD,21987089659.0614
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA,2025,2024,0,2025-03-31,INR,11225089895235.3
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA,2025,2024,0,2025-03-31,USD,131162728060.482
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_MAWR,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_MAWR,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS,2025,2024,0,2025-03-31,INR,11225089895235.3
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS,2025,2024,0,2025-03-31,USD,131162728060.482
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_LNG_TRM,2025,2024,0,2025-03-31,INR,80780050650.6408
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_LNG_TRM,2025,2024,0,2025-03-31,USD,943897279.673396
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH,2025,2024,0,2025-03-31,INR,11225089895235.3
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH,2025,2024,0,2025-03-31,USD,131162728060.482
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,INR,80780050650.6408
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,USD,943897279.673396
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,INR,11144309844584.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,USD,130218830780.808
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_SHT_TRM,2025,2024,0,2025-03-31,INR,11144309844584.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_SHT_TRM,2025,2024,0,2025-03-31,USD,130218830780.808
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OTH_INVS,2025,2024,0,2025-03-31,INR,54276351900683.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OTH_INVS,2025,2024,0,2025-03-31,USD,633984886408.386
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI,2025,2024,0,2025-03-31,INR,23281270484600.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI,2025,2024,0,2025-03-31,USD,272036569682.206
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS,2025,2024,0,2025-03-31,INR,11134008114048.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS,2025,2024,0,2025-03-31,USD,130098457305.538
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB_LNG_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB_LNG_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_CB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB,2025,2024,0,2025-03-31,INR,688335118480.166
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB,2025,2024,0,2025-03-31,USD,8043045784.24945
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,INR,688335118480.166
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_LNG_TRM,2025,2024,0,2025-03-31,USD,8043045784.24945
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG,2025,2024,0,2025-03-31,INR,3753800799850.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG,2025,2024,0,2025-03-31,USD,43862343918.7803
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_LNG_TRM,2025,2024,0,2025-03-31,INR,3730352390000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_LNG_TRM,2025,2024,0,2025-03-31,USD,43588354362.046
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_SHT_TRM,2025,2024,0,2025-03-31,INR,23448409850.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_SHT_TRM,2025,2024,0,2025-03-31,USD,273989556.73429
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS,2025,2024,0,2025-03-31,INR,6691872195717.3
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS,2025,2024,0,2025-03-31,USD,78193067602.5082
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_LNG_TRM,2025,2024,0,2025-03-31,INR,6599960364133.45
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_LNG_TRM,2025,2024,0,2025-03-31,USD,77119097889.6519
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH,2025,2024,0,2025-03-31,INR,4600507116247.87
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH,2025,2024,0,2025-03-31,USD,53755922621.5962
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,INR,4600507116247.87
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_LNG_TRM,2025,2024,0,2025-03-31,USD,53755922621.5962
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_SHT_TRM,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,INR,1999453247885.58
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_LNG_TRM,2025,2024,0,2025-03-31,USD,23363175268.0557
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,INR,91911831583.8466
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_SHT_TRM,2025,2024,0,2025-03-31,USD,1073969712.85638
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OTH_FIN_CO,2025,2024,0,2025-03-31,INR,2091365079469.43
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OTH_FIN_CO,2025,2024,0,2025-03-31,USD,24437144980.9121
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_SHT_TRM,2025,2024,0,2025-03-31,INR,91911831583.8466
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_SHT_TRM,2025,2024,0,2025-03-31,USD,1073969712.85638
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS,2025,2024,0,2025-03-31,INR,12147262370552.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS,2025,2024,0,2025-03-31,USD,141938112376.668
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS,2025,2024,0,2025-03-31,INR,12147262370552.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS,2025,2024,0,2025-03-31,USD,141938112376.668
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_NFCH_NPISH,2025,2024,0,2025-03-31,INR,12147262370552.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_NFCH_NPISH,2025,2024,0,2025-03-31,USD,141938112376.668
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_OFC,2025,2024,0,2025-03-31,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_OFC,2025,2024,0,2025-03-31,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIP_AST,2025,2024,0,2025-03-31,INR,96673673905695.4
