DATAFLOW,AUDST,BASE_PER,CAT_NSDP_RN,CLASS_INDS_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,STATE_CODE,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CNST_PRC,2023,2022,UP,0,2023-03-31,INR,635541400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CNST_PRC,2023,2022,WB,0,2023-03-31,INR,265322617300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,ANN,0,2023-03-31,INR,16866909340
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,ANP,0,2023-03-31,INR,420478200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,ARP,0,2023-03-31,INR,49710800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,ASM,0,2023-03-31,INR,221908100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,BIH,0,2023-03-31,INR,333871799500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,CHD,0,2023-03-31,INR,32523600000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,CHHT,0,2023-03-31,INR,210331500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,DEL,0,2023-03-31,INR,420477983700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,GOA,0,2023-03-31,INR,65288723740
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,GUJ,0,2023-03-31,INR,497261960400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,HAR,0,2023-03-31,INR,181137100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,HP,0,2023-03-31,INR,88665700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,JHK,0,2023-03-31,INR,175796800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,JNK,0,2023-03-31,INR,291263492000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,KAR,0,2023-03-31,INR,403192046000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,KER,0,2023-03-31,INR,302893435900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,MAH,0,2023-03-31,INR,1071336890000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,MANI,0,2023-03-31,INR,59839800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,MEG,0,2023-03-31,INR,40237300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,MIZO,0,2023-03-31,INR,29737811510
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,MP,0,2023-03-31,INR,434776800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,NAGA,0,2023-03-31,INR,44053500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,ORI,0,2023-03-31,INR,221088782600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,PUN,0,2023-03-31,INR,297695400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,PY,0,2023-03-31,INR,14273300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,RAJA,0,2023-03-31,INR,320896361700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,SIKK,0,2023-03-31,INR,22318300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,TEL,0,2023-03-31,INR,316751669500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,TN,0,2023-03-31,INR,491470491000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,TRI,0,2023-03-31,INR,62051500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,UK,0,2023-03-31,INR,95075700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,UP,0,2023-03-31,INR,1103490500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_PUB_ADM_DEF_OTH_SER,AFY,CURR_PRC,2023,2022,WB,0,2023-03-31,INR,559859761100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,ANN,0,2023-03-31,INR,6010570852
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,ANP,0,2023-03-31,INR,460491998800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,ARP,0,2023-03-31,INR,3030500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,ASM,0,2023-03-31,INR,83987000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,BIH,0,2023-03-31,INR,359105618200
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,CHD,0,2023-03-31,INR,60573000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,CHHT,0,2023-03-31,INR,189161300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,DEL,0,2023-03-31,INR,1321480350000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,GOA,0,2023-03-31,INR,38146147820
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,GUJ,0,2023-03-31,INR,555263387400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,HAR,0,2023-03-31,INR,825683209800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,HP,0,2023-03-31,INR,101216634300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,JHK,0,2023-03-31,INR,202381700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,JNK,0,2023-03-31,INR,62840723160
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,KAR,0,2023-03-31,INR,3798464291000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,KER,0,2023-03-31,INR,845602757100
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,MAH,0,2023-03-31,INR,3299691261000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,MANI,0,2023-03-31,INR,9363700000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,MEG,0,2023-03-31,INR,8903364649
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,MIZO,0,2023-03-31,INR,4533326829
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,MP,0,2023-03-31,INR,228346900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,NAGA,0,2023-03-31,INR,9384621934
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,ORI,0,2023-03-31,INR,197045957000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,PUN,0,2023-03-31,INR,345530795600
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,PY,0,2023-03-31,INR,19617509720
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,RAJA,0,2023-03-31,INR,631665248800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,SIKK,0,2023-03-31,INR,-984371056.1
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,TEL,0,2023-03-31,INR,1243756839000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,TN,0,2023-03-31,INR,1812870147000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,TRI,0,2023-03-31,INR,22337900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,UK,0,2023-03-31,INR,89398100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,UP,0,2023-03-31,INR,1285155779000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CNST_PRC,2023,2022,WB,0,2023-03-31,INR,781307942400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,ANN,0,2023-03-31,INR,7849501511
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,ANP,0,2023-03-31,INR,838634779000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,ARP,0,2023-03-31,INR,5614500000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,ASM,0,2023-03-31,INR,155593400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,BIH,0,2023-03-31,INR,462253838900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,CHD,0,2023-03-31,INR,100241400000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,CHHT,0,2023-03-31,INR,311317200000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,DEL,0,2023-03-31,INR,2376782197000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,GOA,0,2023-03-31,INR,63318337320
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,GUJ,0,2023-03-31,INR,929872195800
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,HAR,0,2023-03-31,INR,1538093129000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,HP,0,2023-03-31,INR,168704354500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,JHK,0,2023-03-31,INR,278609900000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,JNK,0,2023-03-31,INR,138904379700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,KAR,0,2023-03-31,INR,7102403148000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,KER,0,2023-03-31,INR,1356621269000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,MAH,0,2023-03-31,INR,5895195805000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,MANI,0,2023-03-31,INR,16228000000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,MEG,0,2023-03-31,INR,15563667650
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,MIZO,0,2023-03-31,INR,6319785323
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,MP,0,2023-03-31,INR,428393600000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,NAGA,0,2023-03-31,INR,16269800000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,ORI,0,2023-03-31,INR,298012775000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,PUN,0,2023-03-31,INR,464975212400
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,PY,0,2023-03-31,INR,40052578680
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,RAJA,0,2023-03-31,INR,1161991656000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,SIKK,0,2023-03-31,INR,-134841358.3
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,TEL,0,2023-03-31,INR,2483619590000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,TN,0,2023-03-31,INR,3362660080000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,TRI,0,2023-03-31,INR,28382300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,UK,0,2023-03-31,INR,112871100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,UP,0,2023-03-31,INR,2410649881000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_REAL_OWN_DWE_PROF_SER,AFY,CURR_PRC,2023,2022,WB,0,2023-03-31,INR,1577815824000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,ANN,0,2023-03-31,INR,8178947164
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,ANP,0,2023-03-31,INR,425037119300
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,ARP,0,2023-03-31,INR,4027100000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,ASM,0,2023-03-31,INR,85391300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,BIH,0,2023-03-31,INR,324479646700
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,CHD,0,2023-03-31,INR,11445300000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,CHHT,0,2023-03-31,INR,93929600000
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,DEL,0,2023-03-31,INR,521084154500
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,GOA,0,2023-03-31,INR,10250824210
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,GUJ,0,2023-03-31,INR,676073295900
RBI:COMP_ECO_ACT_NSDP_FACT_CST_RN(1.0),N_A,BY_2011_12,NSDP_ECN_ACTV,CLIN_TRANS_STRG_COMM_SER,AFY,CNST_PRC,2023,2022,HAR,0,2023-03-31,INR,222491476500
